date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:18	114992/114992	---M--	200	added ('OK')	application/octet-stream	etag:%226639d774-1c130%22	https://templates.hibootstrap.com/xton/default/assets/fonts/boxicons.woff2	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/boxicons.woff2	(from https://templates.hibootstrap.com/xton/default/assets/css/boxicons.min.css)
14:55:20	80672/80672	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639dd8f-13b20%22	https://templates.hibootstrap.com/xton/default/assets/js/bootstrap.bundle.min.js	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/js/bootstrap.bundle.min.js	(from https://templates.hibootstrap.com/xton/default/index-2.html)
14:55:20	308692/308692	---M--	200	added ('OK')	application/octet-stream	etag:%226639d774-4b5d4%22	https://templates.hibootstrap.com/xton/default/assets/fonts/boxicons.ttf	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/boxicons.ttf	(from https://templates.hibootstrap.com/xton/default/assets/css/boxicons.min.css)
14:55:21	308768/308768	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226639d774-4b620%22	https://templates.hibootstrap.com/xton/default/assets/fonts/boxicons.woff	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/boxicons.woff	(from https://templates.hibootstrap.com/xton/default/assets/css/boxicons.min.css)
14:55:21	5438/5438	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226639d774-153e%22	https://templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.eot	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.eot	(from https://templates.hibootstrap.com/xton/default/assets/css/flaticon.css)
14:55:22	5438/5438	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226639d774-153e%22	https://templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.eot?	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/Flaticond41d.eot	(from https://templates.hibootstrap.com/xton/default/assets/css/flaticon.css)
14:55:22	3024/3024	---M--	200	added ('OK')	application/octet-stream	etag:%226639d774-bd0%22	https://templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.woff2	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.woff2	(from https://templates.hibootstrap.com/xton/default/assets/css/flaticon.css)
14:55:23	3768/3768	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226639d774-eb8%22	https://templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.woff	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.woff	(from https://templates.hibootstrap.com/xton/default/assets/css/flaticon.css)
14:55:23	1194767/1194767	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226639d774-123b0f%22	https://templates.hibootstrap.com/xton/default/assets/fonts/boxicons.svg?	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/boxiconsd41d.svg	(from https://templates.hibootstrap.com/xton/default/assets/css/boxicons.min.css)
14:55:23	5260/5260	---M--	200	added ('OK')	application/octet-stream	etag:%226639d774-148c%22	https://templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.ttf	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.ttf	(from https://templates.hibootstrap.com/xton/default/assets/css/flaticon.css)
14:55:24	389680/389680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226639d774-5f230%22	https://templates.hibootstrap.com/xton/default/assets/fonts/boxicons.eot	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/boxicons.eot	(from https://templates.hibootstrap.com/xton/default/assets/css/boxicons.min.css)
14:55:25	24895/24895	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226639d774-613f%22	https://templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.svg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/fonts/Flaticon.svg	(from https://templates.hibootstrap.com/xton/default/assets/css/flaticon.css)
14:55:25	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2016%20Aug%202024%2009:25:23%20GMT	https://templates.hibootstrap.com/xton/default/assets/css/owl.video.play.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/css/owl.video.play.png	(from https://templates.hibootstrap.com/xton/default/assets/css/owl.carousel.min.css)
14:55:26	94760/94760	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-17230%22	https://templates.hibootstrap.com/xton/default/assets/img/main-banner1.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/main-banner1.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:27	134268/134268	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-20c84%22	https://templates.hibootstrap.com/xton/default/assets/img/main-banner5.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/main-banner5.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:27	79547/79547	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-136c3%22	https://templates.hibootstrap.com/xton/default/assets/img/main-banner6.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/main-banner6.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:27	44154/44154	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-ac82%22	https://templates.hibootstrap.com/xton/default/assets/img/main-banner3.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/main-banner3.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:28	137216/137216	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-21808%22	https://templates.hibootstrap.com/xton/default/assets/img/main-banner2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/main-banner2.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:29	64285/64285	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-fb25%22	https://templates.hibootstrap.com/xton/default/assets/img/offer-bg2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/offer-bg2.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:29	51102/51102	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-c79e%22	https://templates.hibootstrap.com/xton/default/assets/img/bg.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/bg.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:30	39536/39536	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-a6e1%22	https://templates.hibootstrap.com/xton/default/assets/img/blog/img7.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/blog/img7.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:31	36699/36699	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-8f5b%22	https://templates.hibootstrap.com/xton/default/assets/img/blog/img8.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/blog/img8.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:33	80106/80106	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-138ea%22	https://templates.hibootstrap.com/xton/default/assets/img/blog/img5.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/blog/img5.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:33	1058/1058	---M--	200	added ('OK')	image/png	etag:%226639d774-422%22	https://templates.hibootstrap.com/xton/default/assets/img/night.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/night.png	(from https://templates.hibootstrap.com/xton/default/assets/css/dark.css)
14:55:34	760/760	---M--	200	added ('OK')	image/png	etag:%226639d774-3c9%22	https://templates.hibootstrap.com/xton/default/assets/img/sunny.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/sunny.png	(from https://templates.hibootstrap.com/xton/default/assets/css/dark.css)
14:55:35	60616/60616	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-fc52%22	https://templates.hibootstrap.com/xton/default/assets/img/categories/img4.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/categories/img4.jpg	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:35	4511/4511	---M--	200	added ('OK')	image/png	etag:%226639d774-189d%22	https://templates.hibootstrap.com/xton/default/assets/img/partner/partner1.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/partner/partner1.png	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:35	3527/3527	---M--	200	added ('OK')	image/png	etag:%226639d774-174b%22	https://templates.hibootstrap.com/xton/default/assets/img/partner/partner2.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/partner/partner2.png	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:35	2452/2452	---M--	200	added ('OK')	image/png	etag:%226639d774-1152%22	https://templates.hibootstrap.com/xton/default/assets/img/partner/partner3.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/partner/partner3.png	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:36	88268/88268	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-16f1f%22	https://templates.hibootstrap.com/xton/default/assets/img/categories/img3.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/categories/img3.jpg	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:36	2634/2634	---M--	200	added ('OK')	image/png	etag:%226639d774-17a0%22	https://templates.hibootstrap.com/xton/default/assets/img/partner/partner4.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/partner/partner4.png	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:36	168915/168915	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-293db%22	https://templates.hibootstrap.com/xton/default/assets/img/coming-soon-bg.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/coming-soon-bg.jpg	(from https://templates.hibootstrap.com/xton/default/assets/css/style.css)
14:55:36	3434/3434	---M--	200	added ('OK')	image/png	etag:%226639d774-14dd%22	https://templates.hibootstrap.com/xton/default/assets/img/partner/partner5.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/partner/partner5.png	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:37	3395/3395	---M--	200	added ('OK')	image/png	etag:%226639d774-1502%22	https://templates.hibootstrap.com/xton/default/assets/img/partner/partner6.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/partner/partner6.png	(from https://templates.hibootstrap.com/xton/default/index.html)
14:55:39	55276/55276	---M--	200	added ('OK')	image/png	etag:%226639d774-e853%22	https://templates.hibootstrap.com/xton/default/assets/img/banner-img2.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/banner-img2.png	(from https://templates.hibootstrap.com/xton/default/index-4.html)
14:55:40	88770/88770	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-16a05%22	https://templates.hibootstrap.com/xton/default/assets/img/blog/img4.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/blog/img4.jpg	(from https://templates.hibootstrap.com/xton/default/index-3.html)
14:55:40	62524/62524	---M--	200	added ('OK')	image/png	etag:%226639d774-11410%22	https://templates.hibootstrap.com/xton/default/assets/img/banner-img1.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/banner-img1.png	(from https://templates.hibootstrap.com/xton/default/index-4.html)
14:55:42	271431/271431	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-4244f%22	https://templates.hibootstrap.com/xton/default/assets/img/offer/img1.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/offer/img1.jpg	(from https://templates.hibootstrap.com/xton/default/index-4.html)
14:55:42	180772/180772	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-2d041%22	https://templates.hibootstrap.com/xton/default/assets/img/offer/img3.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/offer/img3.jpg	(from https://templates.hibootstrap.com/xton/default/index-4.html)
14:55:43	176490/176490	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-2e605%22	https://templates.hibootstrap.com/xton/default/assets/img/offer/img2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/offer/img2.jpg	(from https://templates.hibootstrap.com/xton/default/index-4.html)
14:55:45	96502/96502	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-178f6%22	https://templates.hibootstrap.com/xton/default/assets/img/about/img1.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/about/img1.jpg	(from https://templates.hibootstrap.com/xton/default/about.html)
14:55:45	50876/50876	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-d3cb%22	https://templates.hibootstrap.com/xton/default/assets/img/user1.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/user1.jpg	(from https://templates.hibootstrap.com/xton/default/about.html)
14:55:46	19658/19658	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-516c%22	https://templates.hibootstrap.com/xton/default/assets/img/user2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/user2.jpg	(from https://templates.hibootstrap.com/xton/default/about.html)
14:55:47	13665/13665	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-3a5d%22	https://templates.hibootstrap.com/xton/default/assets/img/user3.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/user3.jpg	(from https://templates.hibootstrap.com/xton/default/about.html)
14:55:47	95523/95523	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-191a6%22	https://templates.hibootstrap.com/xton/default/assets/img/about/img2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/about/img2.jpg	(from https://templates.hibootstrap.com/xton/default/about.html)
14:55:48	17209/17209	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-47a3%22	https://templates.hibootstrap.com/xton/default/assets/img/user4.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/user4.jpg	(from https://templates.hibootstrap.com/xton/default/about.html)
14:55:50	29726/29726	---M--	200	added ('OK')	image/png	etag:%226639d774-741e%22	https://templates.hibootstrap.com/xton/default/assets/img/error-404.png	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/error-404.png	(from https://templates.hibootstrap.com/xton/default/error-404.html)
14:55:51	60026/60026	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-ea7a%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item1.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item1.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:51	59243/59243	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-f449%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item2.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:52	65900/65900	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-108f7%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item3.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item3.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:54	96714/96714	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-179ca%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item4.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item4.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:55	46848/46848	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-b700%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item6.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item6.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:55	106017/106017	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-19e21%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item5.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item5.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:56	99496/99496	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-1933f%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item7.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item7.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:56	28362/28362	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-79b8%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item8.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item8.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:55:57	47569/47569	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-b9d1%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item9.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item9.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:56:00	103096/103096	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-192b8%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item10.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item10.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:56:00	114228/114228	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-1d269%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item11.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item11.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:56:01	73850/73850	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-1207a%22	https://templates.hibootstrap.com/xton/default/assets/img/gallery/item12.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/gallery/item12.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-1.html)
14:56:02	89623/89623	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-15e1f%22	https://templates.hibootstrap.com/xton/default/assets/img/main-banner4.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/main-banner4.jpg	(from https://templates.hibootstrap.com/xton/default/gallery-5.html)
14:56:03	93634/93634	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-182c1%22	https://templates.hibootstrap.com/xton/default/assets/img/categories/img9.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/categories/img9.jpg	(from https://templates.hibootstrap.com/xton/default/categories-1.html)
14:56:03	106370/106370	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-1b4b5%22	https://templates.hibootstrap.com/xton/default/assets/img/categories/img10.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/categories/img10.jpg	(from https://templates.hibootstrap.com/xton/default/categories-1.html)
14:56:04	80087/80087	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-138d7%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item1.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item1.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:05	76463/76463	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-1422c%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item2.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item2.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:06	88032/88032	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-157e0%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item3.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item3.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:06	91515/91515	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-18229%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item4.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item4.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:07	81167/81167	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-13d0f%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item5.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item5.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:08	91653/91653	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-17f78%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item6.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item6.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:09	89899/89899	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-15f2b%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item7.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item7.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:10	65020/65020	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-111b3%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item8.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item8.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:10	84431/84431	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-160f4%22	https://templates.hibootstrap.com/xton/default/assets/img/lookbook/item9.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/lookbook/item9.jpg	(from https://templates.hibootstrap.com/xton/default/lookbook-1.html)
14:56:12	78258/78258	---M--	200	added ('OK')	image/jpeg	etag:%226639d774-131b2%22	https://templates.hibootstrap.com/xton/default/assets/img/blog/img6.jpg	C:/Users/lenovo/OneDrive/Desktop/lms%20ss/PrintDash/templates.hibootstrap.com/xton/default/assets/img/blog/img6.jpg	(from https://templates.hibootstrap.com/xton/default/blog-1.html)
